id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
751421033442627559,https://www.airbnb.com/rooms/751421033442627559,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.92 · 2 bedrooms · 2 beds · 1 bath,,"This listing is located on a busy, city street as its minutes away from Downtown Albany. *Ear Plugs can be provided upon request at no additional charge.",https://a0.muscache.com/pictures/miso/Hosting-751421033442627559/original/93f7084a-8d26-4113-ad9b-b6af8ffefc5e.jpeg,486073806,https://www.airbnb.com/users/show/486073806,Keneisha,2022-11-02,,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-486073806/original/8249bdae-326f-42c1-9642-5a025242c7a0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-486073806/original/8249bdae-326f-42c1-9642-5a025242c7a0.jpeg?aki_policy=profile_x_medium,West Hill,1,1,"['email', 'phone']",t,t,"Albany, New York, United States",FIFTH WARD,,42.66648,-73.76831,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$91.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-01-06,12,12,0,2023-02-19,2023-10-22,4.92,5.0,4.92,5.0,5.0,4.31,5.0,,f,1,1,0,0,1.12
620480926228934988,https://www.airbnb.com/rooms/620480926228934988,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,,,https://a0.muscache.com/pictures/miso/Hosting-620480926228934988/original/7ae5bd20-d9bf-4648-9e0a-888b6904d597.jpeg,457678547,https://www.airbnb.com/users/show/457678547,Najeem Adegbemiga,2022-05-05,,"",within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/33955717-1abc-4169-9863-3322953fc142.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/33955717-1abc-4169-9863-3322953fc142.jpg?aki_policy=profile_x_medium,Delaware Avenue,1,1,"['email', 'phone']",t,t,,SEVENTH WARD,,42.640217,-73.780815,Entire home,Entire home/apt,4,,1.5 baths,,3,[],$120.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,30,60,88,363,2024-01-06,12,6,1,2022-08-23,2023-12-23,4.67,4.58,4.58,4.92,4.83,4.5,4.5,,f,1,1,0,0,0.72
54150131,https://www.airbnb.com/rooms/54150131,20240106043908,2024-01-06,city scrape,Townhouse in Albany · ★4.98 · 3 bedrooms · 4 beds · 2 baths,,"Beautiful and quiet neighborhood close to many shops, restaurants, art galleries, and entertainment.",https://a0.muscache.com/pictures/ac4bcbe2-f53b-45ee-9955-fd6f71c2e270.jpg,432936385,https://www.airbnb.com/users/show/432936385,Jared,2021-11-21,"Albany, NY",Hello! I’ve been a resident of Albany my whole life. I’m a licensed Financial Advisor. I love hiking the beautiful trails around upstate New York and exploring the night life of the capital region. ,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/90b14d8d-711c-4ff0-a779-b8e05e33d543.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/90b14d8d-711c-4ff0-a779-b8e05e33d543.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,1,1,"['email', 'phone']",t,t,"Albany, New York, United States",SIXTH WARD,,42.65155,-73.765,Entire townhouse,Entire home/apt,10,,2 baths,,4,[],$145.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,7,34,52,297,2024-01-06,111,76,7,2022-03-20,2024-01-01,4.98,4.99,4.95,5.0,5.0,4.95,4.97,,f,1,1,0,0,5.06
49886937,https://www.airbnb.com/rooms/49886937,20240106043908,2024-01-06,city scrape,Rental unit in Albany · Studio · 1 bed · 0 shared baths,,,https://a0.muscache.com/pictures/b107ebdd-696c-4a1a-afe3-862de6ccf694.jpg,219746338,https://www.airbnb.com/users/show/219746338,Nicola,2018-10-09,"New York, NY","Hello my name is Nicola, I’m a single mother. I love to travel a lot with my 10 year old son.
I live in New York. I go back and forth to the city a lot for work. I’m a photographer, for 4 years now. I love my job. I’m originally from Brooklyn, I been upstate for a few months now and it’s has been awesome to me. ",N/A,N/A,0%,f,https://a0.muscache.com/im/pictures/user/5e1224d5-ef91-41e3-be7b-67a5a4a8a1a3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5e1224d5-ef91-41e3-be7b-67a5a4a8a1a3.jpg?aki_policy=profile_x_medium,Ten Broeck Triangle,1,1,"['email', 'phone']",t,t,,FOURTH WARD,,42.65854,-73.74926,Shared room in rental unit,Shared room,2,,0 shared baths,,1,[],$45.00,1,3,1,1,3,3,1.0,3.0,,t,23,53,83,358,2024-01-06,0,0,0,,,,,,,,,,,f,1,0,0,1,
53115382,https://www.airbnb.com/rooms/53115382,20240106043908,2024-01-06,previous scrape,Home in Albany · ★4.59 · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/68f5abf9-4f79-4ed6-b7c6-93aa8eeb86a7.jpg,207800855,https://www.airbnb.com/users/show/207800855,Iris,2018-08-06,"Albany, NY","",within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,FIFTEENTH WARD,,42.67004,-73.82367,Entire home,Entire home/apt,2,,1 bath,,2,[],$88.00,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,0,2024-01-06,27,3,0,2021-11-18,2023-05-24,4.59,4.67,4.63,4.78,4.96,4.85,4.48,,f,3,3,0,0,1.04
855336679720071303,https://www.airbnb.com/rooms/855336679720071303,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.75 · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-855336679720071303/original/813ea7af-d998-4dbd-bf2d-587e3fe07bd5.jpeg,186074828,https://www.airbnb.com/users/show/186074828,Blake,2018-04-24,"Albany, NY",Something Fun and Punchy,within a few hours,90%,89%,f,https://a0.muscache.com/im/pictures/user/18f56d82-6a21-4fc2-8062-388bf4ad17b4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/18f56d82-6a21-4fc2-8062-388bf4ad17b4.jpg?aki_policy=profile_x_medium,Mansion Area,2,3,"['email', 'phone']",t,t,,SECOND WARD,,42.6457663,-73.7586141,Entire rental unit,Entire home/apt,3,,1 bath,,2,[],$85.00,1,4,1,1,4,4,1.0,4.0,,t,30,60,88,88,2024-01-06,28,28,0,2023-04-09,2023-12-03,4.75,4.96,4.61,4.93,4.89,4.5,4.79,,f,1,1,0,0,3.08
688355255688353452,https://www.airbnb.com/rooms/688355255688353452,20240106043908,2024-01-06,city scrape,Vacation home in Albany · ★4.08 · 3 bedrooms · 4 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-688355255688353452/original/95027515-6823-46eb-9f0c-36d4aee8c607.jpeg,461579260,https://www.airbnb.com/users/show/461579260,Md,2022-05-29,"Albany, NY","",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/2c6328f9-b030-4921-a21a-fe09645f480d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2c6328f9-b030-4921-a21a-fe09645f480d.jpg?aki_policy=profile_x_medium,Mansion Area,3,3,"['email', 'phone']",t,t,,SECOND WARD,,42.646896,-73.757612,Entire vacation home,Entire home/apt,6,,1 bath,,4,[],$169.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2024-01-06,12,6,0,2022-08-13,2023-07-26,4.08,4.15,3.92,4.54,4.77,3.92,4.08,,t,3,3,0,0,0.70
51710034,https://www.airbnb.com/rooms/51710034,20240106043908,2024-01-06,city scrape,Condo in Albany · ★4.50 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-51710034/original/fad88eee-b997-42e9-991c-6dce3479cc0e.png,392074908,https://www.airbnb.com/users/show/392074908,Jerry,2021-03-11,,"",within an hour,90%,94%,f,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,6,7,"['email', 'phone']",t,t,,SIXTH WARD,,42.65269,-73.76076,Entire condo,Entire home/apt,2,,1 bath,,1,[],$88.00,2,365,2,2,1125,1125,2.0,1125.0,,t,30,58,79,353,2024-01-06,32,11,0,2021-08-29,2023-11-12,4.5,4.66,4.5,4.84,4.75,4.78,4.56,,t,6,6,0,0,1.11
733964865705013296,https://www.airbnb.com/rooms/733964865705013296,20240106043908,2024-01-06,city scrape,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,,"Centered in historic Albany.  This apartment is located in an 1820's townhouse, surrounded by other beautiful historic buildings.  The neighborhood is surrounded by parks, government buildings, and cozy bars/ restaurants.  Parking is also quite easy on the street.",https://a0.muscache.com/pictures/miso/Hosting-733964865705013296/original/c42b6721-267d-4a79-917a-430ea9747a18.jpeg,502037254,https://www.airbnb.com/users/show/502037254,Andrew,2023-02-20,,"",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/0efee1a4-8236-437e-b803-84fb0641ac8a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0efee1a4-8236-437e-b803-84fb0641ac8a.jpg?aki_policy=profile_x_medium,,2,2,['email'],t,f,"Albany, New York, United States",SIXTH WARD,,42.65035,-73.76549,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$68.00,14,365,14,14,365,365,14.0,365.0,,t,30,43,43,310,2024-01-06,1,1,0,2023-03-26,2023-03-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.10
45074220,https://www.airbnb.com/rooms/45074220,20240106043908,2024-01-06,city scrape,Guest suite in Albany · ★4.66 · 1 bedroom · 1 bath,,"Located in downtown Albany. Close to the Times Union, Capital Rep. Theatre, NYS Museum, Visitors Station and several eateries.",https://a0.muscache.com/pictures/b638ce59-6216-401c-862a-06833dac2019.jpg,272907816,https://www.airbnb.com/users/show/272907816,Angela,2019-07-02,"Albany, NY", ,within a day,100%,91%,f,https://a0.muscache.com/im/pictures/user/153f9845-f918-45b8-94e0-f0e6f8cedfde.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/153f9845-f918-45b8-94e0-f0e6f8cedfde.jpg?aki_policy=profile_x_medium,Pastures,4,6,"['email', 'phone']",t,t,"Albany, New York, United States",SECOND WARD,,42.64454,-73.75369,Entire guest suite,Entire home/apt,3,,1 bath,,,[],$97.00,2,29,2,2,29,29,2.0,29.0,,t,30,58,88,88,2024-01-06,29,7,0,2021-09-16,2023-10-09,4.66,4.83,4.93,4.93,4.69,4.34,4.55,,f,4,4,0,0,1.03
19571496,https://www.airbnb.com/rooms/19571496,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.58 · 2 bedrooms · 1 bed · 1 shared bath,,BBQ restaurant directly across the street.<br />Corner convenience market next to BBQ spot.,https://a0.muscache.com/pictures/26868297-fdab-48c1-8bba-4eb7ba6a4bb3.jpg,36438637,https://www.airbnb.com/users/show/36438637,Chad,2015-06-22,"Albany, NY","",within an hour,100%,93%,t,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,"Albany, New York, United States",TENTH WARD,,42.6585,-73.78414,Private room in home,Private room,2,,1 shared bath,,1,[],$50.00,10,1125,10,10,1125,1125,10.0,1125.0,,t,0,16,46,321,2024-01-06,26,3,0,2018-06-09,2023-12-01,4.58,4.62,4.54,4.96,4.88,4.65,4.65,,t,4,0,4,0,0.38
805896945977358156,https://www.airbnb.com/rooms/805896945977358156,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.56 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/ff3bfb49-e55f-4ea7-8854-59f16039513e.jpg,496444061,https://www.airbnb.com/users/show/496444061,Diana,2023-01-16,,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/90706921-6b33-49ef-b005-34ec1ece741e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/90706921-6b33-49ef-b005-34ec1ece741e.jpg?aki_policy=profile_x_medium,Sheridan Hollow,1,2,['phone'],t,t,,THIRD WARD,,42.65588,-73.75332,Entire rental unit,Entire home/apt,3,,1 bath,,2,[],$95.00,1,29,1,1,1125,1125,1.0,1125.0,,t,30,56,80,168,2024-01-06,54,54,1,2023-02-18,2023-12-22,4.56,4.67,4.76,4.7,4.94,4.33,4.65,,f,1,1,0,0,5.02
28400263,https://www.airbnb.com/rooms/28400263,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,,"Walking distance to Albany Med, Albany Law, Albany Pharmacy and Sage College. Also walking distance to many restaurants and bars",https://a0.muscache.com/pictures/c49a9dcd-930e-443d-b7dd-080aa74d17d2.jpg,15223767,https://www.airbnb.com/users/show/15223767,Ed,2014-05-07,"Albany, NY","",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'work_email']",t,f,"Albany, New York, United States",NINTH WARD,,42.65464,-73.78348,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$50.00,1,730,1,2,730,730,1.1,730.0,,t,28,58,84,261,2024-01-06,241,30,1,2018-11-18,2023-12-14,4.95,4.97,4.97,4.95,4.97,4.96,4.96,,f,3,0,3,0,3.85
681937608147268080,https://www.airbnb.com/rooms/681937608147268080,20240106043908,2024-01-06,city scrape,Rental unit in Albany · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/081db475-28c3-4722-8a5c-67cc0f97e693.jpg,466389096,https://www.airbnb.com/users/show/466389096,Patrice,2022-06-27,"Albany, NY","I am very easy going, pleasant and enjoy hosting guest from all over the world.
Enjoy meeting people. ",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/288c5f12-0809-46db-ae92-64d729fcb34b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/288c5f12-0809-46db-ae92-64d729fcb34b.jpg?aki_policy=profile_x_medium,Second Avenue,3,3,"['email', 'phone']",t,t,,FIRST WARD,,42.63716,-73.77227,Entire rental unit,Entire home/apt,1,,1 bath,,1,[],$60.00,7,365,7,7,1125,1125,7.0,1125.0,,t,0,13,43,318,2024-01-06,0,0,0,,,,,,,,,,,t,3,3,0,0,
677763754609430189,https://www.airbnb.com/rooms/677763754609430189,20240106043908,2024-01-06,previous scrape,Townhouse in Albany · ★4.91 · 3 bedrooms · 3 beds · 1 bath,,"Quiet neighborhood in the heart of Albany near many local restaurant, shopping areas, universities and hospitals.",https://a0.muscache.com/pictures/f34f6613-42f2-4b72-aaae-d1e5d64deff3.jpg,471187792,https://www.airbnb.com/users/show/471187792,Romel,2022-07-23,,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/4e7c9cf1-1f41-4926-98a0-2329d01c619e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4e7c9cf1-1f41-4926-98a0-2329d01c619e.jpg?aki_policy=profile_x_medium,Melrose,1,1,"['email', 'phone']",t,f,"Albany, New York, United States",THIRTEENTH WARD,,42.6694413,-73.79749410000001,Entire townhouse,Entire home/apt,6,,1 bath,,3,[],$142.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2024-01-06,53,32,0,2022-08-07,2023-12-03,4.91,4.94,4.79,4.87,4.94,4.89,4.87,,f,1,1,0,0,3.07
717373135846408345,https://www.airbnb.com/rooms/717373135846408345,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/48a45658-74b4-4a25-95f1-7fc89c12d52a.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,20,44,"['email', 'phone']",t,t,,THIRTEENTH WARD,,42.6732,-73.79199,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$135.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,28,58,88,88,2024-01-06,29,23,0,2022-10-28,2023-12-03,5.0,5.0,4.97,5.0,4.97,4.86,4.97,,t,19,19,0,0,2.00
47334913,https://www.airbnb.com/rooms/47334913,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.90 · 2 bedrooms · 2 beds · 1 bath,,"Neighborhood is great grocery store 3 minute walk, so many amazing restaurants and bars right across the street!",https://a0.muscache.com/pictures/3a939433-168a-4607-b577-6f8b2f4e89ee.jpg,152762198,https://www.airbnb.com/users/show/152762198,Allen,2017-09-30,"Albany, NY","Hi my name is Allen. I am an Albany native. I enjoy working out, playing basketball and have a passion for good food. I hope anyone staying here will enjoy the space as much as I do. ",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,Pine Hills,8,16,"['email', 'phone']",t,t,"Albany, New York, United States",THIRTEENTH WARD,,42.66646,-73.79184,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$94.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,27,54,81,356,2024-01-06,58,21,1,2021-01-31,2023-12-20,4.9,4.88,4.88,4.98,5.0,4.67,4.81,,f,8,8,0,0,1.62
857981934159027424,https://www.airbnb.com/rooms/857981934159027424,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.73 · 1 bedroom · 1 bed · 1 bath,,Typical urban/city environment. Some urban noises such as sirens police cars and traffic noise. Very convenient,https://a0.muscache.com/pictures/miso/Hosting-857981934159027424/original/4f02f91d-9e9e-4ebd-9355-d829719a8ff5.jpeg,60293220,https://www.airbnb.com/users/show/60293220,David,2016-02-24,"Latham, NY","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_x_medium,Ten Broeck Triangle,3,3,"['email', 'phone', 'work_email']",t,t,"Albany, New York, United States",THIRD WARD,,42.65817,-73.74935,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$78.00,3,365,3,14,365,365,6.1,365.0,,t,30,60,90,365,2024-01-06,11,11,1,2023-05-24,2023-12-16,4.73,4.82,4.82,4.91,4.91,4.73,4.82,,f,3,3,0,0,1.45
999161887055542119,https://www.airbnb.com/rooms/999161887055542119,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★5.0 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/hosting/Hosting-999161887055542119/original/fa7a36f9-f898-4388-9f22-4e0a8972ae10.jpeg,531209536,https://www.airbnb.com/users/show/531209536,Amar,2023-08-11,,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-531209536/original/bcfa6f27-68e0-48e6-b5d8-460bd2c753ea.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-531209536/original/bcfa6f27-68e0-48e6-b5d8-460bd2c753ea.jpeg?aki_policy=profile_x_medium,Ten Broeck Triangle,1,2,"['email', 'phone']",t,t,,THIRD WARD,,42.65761589542138,-73.75115885472674,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$147.00,30,1125,1,1,1125,1125,1.0,1125.0,,t,21,48,78,349,2024-01-06,5,5,0,2023-10-18,2023-11-05,5.0,5.0,4.8,5.0,4.8,4.8,5.0,,f,1,1,0,0,1.85
816085193659797849,https://www.airbnb.com/rooms/816085193659797849,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.60 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-816085193659797849/original/27fdee41-2e4b-43b5-a90e-d4c5fc7265ff.jpeg,37769478,https://www.airbnb.com/users/show/37769478,Erion,2015-07-07,"Albany, NY",Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,10,10,"['email', 'phone']",t,t,,SIXTH WARD,,42.65258,-73.76917,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$89.00,1,365,1,1,1,1125,1.0,772.3,,t,4,32,62,334,2024-01-06,25,25,1,2023-02-08,2023-12-11,4.6,4.72,4.68,4.6,4.88,4.76,4.68,,f,8,8,0,0,2.25
18341426,https://www.airbnb.com/rooms/18341426,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.98 · 2 bedrooms · 3 beds · 1 bath,,"The super convenient area: <br /><br />On the South side of Western we have in order from East to West:<br />V Salon, All Saints Catholic Church, CVS, Dragon City Restaurant, Torino Pizza & Pasta, Mani de Leo Hair Salon, Fiorello Bakery & Deli, Courtney's Salon, DC's Pizza, Maggie's Sports Bar & Cafe, Roman Jewels, Pixie Hair Salon, Barcelona Restaurant-Wine Bar, KeyBank, CityLine Bar and Grill, Escape Smoke Shop, Best Western Hotel, Casa Real Mexican Restaurant, Days Inn, Dunkin Donuts, Across the Street Pub and Restaurant, Starbucks.<br /><br />On the North side of Western we have in order from East to West:<br />Sunoco Gas, University Plaza (Rite Aid, PizzaHut, DiBella's Subs, Boston Market, Wine & Liquor, Uncommon Grounds Coffee & Bagels, Pet Supplies Plus, Subway, Mobile Gas, Mobile Mart), University of Albany, Miami Sun Tanning.<br /><br />Best Western Hotel and a Days Inn are less than a 10 min walk from the house so any additional guests that wouldn't fit in the house or that w",https://a0.muscache.com/pictures/95aa6d3d-5611-4c75-989e-774206f18c57.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,2012-11-27,"Albany, NY","I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/53eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,"['email', 'phone']",t,t,"Albany, New York, United States",FIFTEENTH WARD,,42.67637,-73.82395,Entire home,Entire home/apt,6,,1 bath,,3,[],$306.00,1,1125,1,2,1125,1125,1.3,1125.0,,t,30,60,90,365,2024-01-06,57,0,0,2018-03-12,2022-06-26,4.98,4.93,5.0,4.98,5.0,4.96,4.79,,f,9,9,0,0,0.80
